Time,Favorites,Retweets,Text,Clean Tweet,Compound,Negative,Positive,Neutral
2021-11-12,143,30,"While the SEC doesn’t approve a spot bitcoin ETF, interested investors can acquire actual BTC. The benefits of self-custody far outweigh the learning curve and enables users to benefit from the network’s value proposition.

@namcios reports:

https://t.co/Aojj5lHl7a","While the SEC doesn’t approve a spot b coin ETF, interested investors can acquire actual BTC.   benef s of self-custody far outweigh the learning curve and enables users to benef  from the network’s value propos ion.   reports:  ",0.6249,0.0,0.137,0.863
2021-11-12,130,22,"The commission released a disapproval letter citing investor protection concerns and the lack of manipulation prevention in the market.

@namcios covers the news:

https://t.co/Aojj5lHl7a",  commission released a disapproval letter c ing investor protection concerns and the lack of manipulation prevention in the market.   covers the news:  ,-0.5423,0.2,0.0,0.8
2021-11-12,2691,330,"The spot #Bitcoin ETF was rejected but you can still purchase spot BTC yourself 😎

Your keys, your coins.","  spot   ETF was rejected but you can still purchase spot BTC yourself   Your keys, your coins.",-0.2846,0.125,0.0,0.875
2021-11-12,70,19,"Deep Dive readers get exclusive insights into:
→ Bitcoin derivatives markets 📊
→ Global macro &amp; supply chain updates 🌎
→ #Bitcoin on-chain accumulation trends 🔬

Get a FREE weekly issue of our premium #Bitcoin markets newsletter 🤿👇https://t.co/778xeqlymM https://t.co/4pPvqrXEEi",Deep Dive readers get exclusive insights into: → B coin derivatives markets  → Global macro &amp; supply chain updates  →   on-chain accumulation trends   Get a FREE weekly issue of our premium   markets newsletter  ,0.6739,0.0,0.175,0.825
2021-11-11,236,6,@udiWertheimer @APompliano @MicroStrategy There is one crypto guest called #Bitcoin.,    re is one crypto guest called  .,0.0,0.0,0.0,1.0
2021-11-11,51,12,"⛓ On-chain accumulation trends
📊 Bitcoin derivatives markets
🌎 Global macro, mining industry, and more! 

Get a FREE preview of Deep Dive premium content once a week 👇 https://t.co/778xeqlymM https://t.co/ugIivADiZN"," On-chain accumulation trends  B coin derivatives markets  Global macro, mining industry, and more!   Get a FREE preview of Deep Dive premium content once a week   ",0.6812,0.0,0.18,0.82
2021-11-10,2448,209,"@cz_binance That competition is driving innovation and vitality across all dimensions of the crypto-economy. There is no more competitive market in the world, and that is why this industry is overcoming marketing, political, technical, operational &amp; financial challenges at such a rapid rate.","_binance That compet ion is driving innovation and v al y across all dimensions of the crypto-economy.  re is no more compet ive market in the world, and that is why this industry is overcoming marketing, pol ical, technical, operational &amp; financial challenges at such a rapid rate.",0.1779,0.046,0.081,0.873
2021-11-10,50,10,"Get a FREE PREVIEW of our premium #Bitcoin markets newsletter 🤿

Deep Dive readers get exclusive insights into
→ Bitcoin derivatives markets 📊
→ The mining industry ⏳
→ On-chain trends ⚙️

👉 https://t.co/FdyBqRBvSK https://t.co/u25nViKsHF",Get a FREE PREVIEW of our premium   markets newsletter   Deep Dive readers get exclusive insights into → B coin derivatives markets  →   mining industry ⏳ → On-chain trends     ,0.6739,0.0,0.217,0.783
2021-11-10,101,19,"""OpenNode will enable the prop-tech market leader in Mexico and Colombia to accept BTC both on-chain and on the Lightning Network to facilitate real estate sales digitally.""

@namcios with more:

https://t.co/4Xap6OIXlM","""OpenNode will enable the prop-tech market leader in Mexico and Colombia to accept BTC both on-chain and on the Lightning Network to facil ate real estate sales dig ally.""   w h more:  ",0.3818,0.0,0.082,0.918
2021-11-10,3282,581,"JUST IN - Latin American real estate market leader, La Haus, is now accepting #Bitcoin https://t.co/YmjHD6IWuX","JUST IN - Latin American real estate market leader, La Haus, is now accepting   ",0.3818,0.0,0.178,0.822
2021-11-10,208,17,"At @SECGov, we follow the facts &amp; the law, wherever they may lead, on behalf of investors &amp; working families. That means holding individuals &amp; companies accountable, without fear or favor, across the approximately $100 trillion capital markets we oversee.","At , we follow the facts &amp; the law, wherever they may lead, on behalf of investors &amp; working families. That means holding individuals &amp; companies accountable, w hout fear or favor, across the approximately $ trillion cap al markets we oversee.",-0.128,0.075,0.063,0.862
2021-11-10,655,81,"Enforcement is one of the fundamental pillars in achieving our mission @SECGov. 

Without examination against &amp; enforcement of our rules &amp; laws, we can’t instill the trust necessary for our markets to thrive.","Enforcement is one of the fundamental pillars in achieving our mission .   W hout examination against &amp; enforcement of our rules &amp; laws, we can’t instill the trust necessary for our markets to thrive.",0.5106,0.0,0.096,0.904
2021-11-09,5291,528,@cz_binance If @Apple adopts #Bitcoin it could double the market capitalization of the company.,_binance If  adopts     could double the market cap alization of the company.,0.1779,0.0,0.134,0.866
2021-11-09,251,40,"Robinhood COO said 1.6 million people are on the company's waitlist for withdrawing #bitcoin, but still remains unclear when customers will be able to take ownership of their BTC.

@namcios with more:

https://t.co/sTDlycVkii","Robinhood COO said . million people are on the company's wa list for w hdrawing  , but still remains unclear when customers will be able to take ownership of their BTC.   w h more:  ",-0.3612,0.082,0.0,0.918
2021-11-09,18,2,"@APompliano @DylanLeClair_ For more insights into on-chain metrics and #Bitcoin price action join The Deep Dive market newsletter 📈

Get 50% off your annual subscription with code ""POMP""

🤿👉 https://t.co/bgzCxkjXJB https://t.co/AxKmPCnK3S"," _ For more insights into on-chain metrics and   price action join   Deep Dive market newsletter   Get % off your annual subscription w h code ""POMP""    ",0.296,0.0,0.099,0.901
2021-11-09,10,1,"@APompliano @DylanLeClair_ This one is going to be good! 

For more market updates and insights sent directly to your inbox on a daily basis, check out The Deep Dive and grab a 50% discount on the premium tier 👀👇

https://t.co/bgzCxkjXJB https://t.co/5aTe0xu2VZ"," _ This one is going to be good!   For more market updates and insights sent directly to your inbox on a daily basis, check out   Deep Dive and grab a % discount on the premium tier    ",0.4926,0.0,0.093,0.907
2021-11-09,46,9,"Deep Dive subscribers enjoy exclusive daily insights on:

⛓ On-chain analytics
📊 Bitcoin derivatives markets
🌎 Global macro landscape 

Get a FREE PREVIEW today https://t.co/778xeqlymM https://t.co/xbdewpFxGn",Deep Dive subscribers enjoy exclusive daily insights on:   On-chain analytics  B coin derivatives markets  Global macro landscape   Get a FREE PREVIEW today  ,0.8286,0.0,0.339,0.661
2021-11-08,483,96,"The card giant partnered with three #bitcoin service providers in the region to enable consumers to spend $BTC anywhere that accepts Mastercard.

@namcios covers the news:

https://t.co/D0x2qISH1P",  card giant partnered w h three   service providers in the region to enable consumers to spend $BTC anywhere that accepts Mastercard.   covers the news:  ,0.3182,0.0,0.099,0.901
2021-11-08,4115,928,JUST IN: Mastercard launched #Bitcoin and crypto-linked cards across Asia Pacific https://t.co/lt5AlpkGzd,JUST IN: Mastercard launched   and crypto-linked cards across Asia Pacific ,0.128,0.0,0.143,0.857
2021-11-08,650,98,"#Bitcoin adoption is the start of a digital revolution.

This is only beginning as the world evolves toward a society based upon cryptographically secured money. https://t.co/akf3bpIB4G",  adoption is the start of a dig al revolution.  This is only beginning as the world evolves toward a society based upon cryptographically secured money. ,0.4019,0.0,0.109,0.891
2021-11-08,87,13,"🌋 Bitcoin miner accumulation trends
🔬 Observing on-chain indicators
💸 Breaking down derivatives, and more!

Get a FREE PREVIEW of our premium #Bitcoin markets newsletter 🤿👉 https://t.co/778xeqlymM https://t.co/SpkhUUbew6"," B coin miner accumulation trends  Observing on-chain indicators  Breaking down derivatives, and more!  Get a FREE PREVIEW of our premium   markets newsletter   ",0.6812,0.0,0.195,0.805
2021-11-08,19,8,Remarks by Governor Bowman on the U.S. housing and mortgage market: https://t.co/OpkJsJO4oL,Remarks by Governor Bowman on the U.S. housing and mortgage market: ,0.0,0.0,0.0,1.0
2021-11-07,3569,527,"An intense review of #Bitcoin vs. Gold, Bonds, &amp; Equities, update on Institutional Adoption of BTC, the impact &amp; future of Public Miners, #Bitcoin vs. #Crypto,  Looming competition &amp; regulation of other digital assets, major BTC growth catalysts to watch.
https://t.co/xp0hj2h1yd","An intense review of   vs. Gold, Bonds, &amp; Equ ies, update on Inst utional Adoption of BTC, the impact &amp; future of Public Miners,   vs.  ,  Looming compet ion &amp; regulation of other dig al assets, major BTC growth catalysts to watch. ",0.4767,0.034,0.127,0.839
2021-11-07,4279,426,"@intocryptoverse The available supply of #BTC will continue to fall as the supply of USD continues to increase while the utility &amp; user adoption of BTC also continue to increase. Unless by some miracle the USD is converted into a deflationary currency, BTC/USD should continue to go up forever.","   available supply of   will continue to fall as the supply of USD continues to increase while the util y &amp; user adoption of BTC also continue to increase. Unless by some miracle the USD is converted into a deflationary currency, BTC/USD should continue to go up forever.",0.8126,0.0,0.167,0.833
2021-11-07,2038,218,#Bitcoin is the free market.,  is the free market.,0.5106,0.0,0.524,0.476
2021-11-06,27061,2048,"@elonmusk If the goal is diversification, an alternate strategy to consider is converting the $TSLA balance sheet to a #Bitcoin Standard and purchasing $25 billion in $BTC. That would deliver diversification, inflation protection, &amp; more upside for all investors in a tax efficient manner."," If the goal is diversification, an alternate strategy to consider is converting the $TSLA balance sheet to a   Standard and purchasing $ billion in $BTC. That would deliver diversification, inflation protection, &amp; more upside for all investors in a tax efficient manner.",0.4215,0.0,0.069,0.931
2021-11-06,56,12,"📈 Insights on Bitcoin mining
⛓️ On-chain accumulation trends
💸 Derivatives markets, and more!

Get a FREE PREVIEW of our premium #Bitcoin markets newsletter 📨🤿https://t.co/778xeqlymM https://t.co/hSqh9FgFon"," Insights on B coin mining  On-chain accumulation trends  Derivatives markets, and more!  Get a FREE PREVIEW of our premium   markets newsletter  ",0.6812,0.0,0.204,0.796
2021-11-05,116,41,"Deep Dive readers enjoy exclusive daily insights into 👇

🌋 Bitcoin mining
📜 On-chain trends
📊 Derivatives markets, and more!

Get a FREE PREVIEW 🤿👉 https://t.co/FdyBqRBvSK https://t.co/WGyTQgFDgE","Deep Dive readers enjoy exclusive daily insights into    B coin mining  On-chain trends  Derivatives markets, and more!  Get a FREE PREVIEW   ",0.852,0.0,0.368,0.632
2021-11-04,357,51,"The move comes in response to Miami Mayor’s announcement also saying he would take his next paycheck fully in BTC. One of #Bitcoin’s most essential characteristics, game theory, has begun playing out at the U.S. politics level.

@namcios with more:

https://t.co/SnSx29wu8X","  move comes in response to Miami Mayor’s announcement also saying he would take his next paycheck fully in BTC. One of  ’s most essential characteristics, game theory, has begun playing out at the U.S. pol ics level.   w h more:  ",0.2023,0.0,0.046,0.954
2021-11-04,3493,423,"Someone just moved 15,099 BTC worth over $900 million for a transaction fee of $0.86

The magic of #Bitcoin ✨","Someone just moved , BTC worth over $ million for a transaction fee of $.    magic of   ",0.2263,0.0,0.128,0.872
2021-11-04,177,27,"Regulatory uncertainty on $BTC is preventing Paytm, India's digital payments pioneer, from launching #Bitcoin-related offerings in its platforms.

@namcios covers the news:

https://t.co/YDbqcKAjJn","Regulatory uncertainty on $BTC is preventing Paytm, India's dig al payments pioneer, from launching  -related offerings in  s platforms.   covers the news:  ",-0.3612,0.156,0.0,0.844
2021-11-04,70,17,"📈 Insights on Bitcoin mining
⛓️ On-chain accumulation trends
💸 Derivatives markets, and more!

Get a FREE PREVIEW of our premium #Bitcoin markets newsletter 🤿👉 https://t.co/FdyBqRBvSK https://t.co/YvzV8WCNUZ"," Insights on B coin mining  On-chain accumulation trends  Derivatives markets, and more!  Get a FREE PREVIEW of our premium   markets newsletter   ",0.6812,0.0,0.204,0.796
2021-11-04,1884,535,"This 6050I provision in the infrastructure bill seems like a disaster if I understand it. Criminal felony statute that could freeze a lot of healthy crypto behavior (like Defi).

https://t.co/IjQE8t0Ajz",This  provision in the infrastructure bill seems like a disaster if I understand  . Criminal felony statute that could freeze a lot of healthy crypto behavior (like Defi).  ,-0.765,0.311,0.181,0.508
